"","olat","olng","lat10","lon10","neighborhood","mode","time_start","dis"
"2128",47.6252,-122.35912,47.62308,-122.3566,"Lower Queen Anne",1,"5/20/2015 16:27:18.000 ",302.395026855741
"2129",47.62352,-122.35817,47.62543,-122.35917,"Lower Queen Anne",1,"5/20/2015 17:57:33.034 ",225.469606228806
"2139",47.66081,-122.34443,47.6817,-122.32571,"Fremont",22,"5/20/2015 17:02:39.984 ",2716.05128707231
"2140",47.65951,-122.3423,47.63876,-122.30904,"Fremont",6,"5/21/2015 8:30:00.029 ",3399.53294439645
"2141",47.61912,-122.31206,47.65602,-122.31623,"Stevens",6,"5/21/2015 10:16:45.984 ",4119.58091048117
"2142",47.66102,-122.34493,47.61198,-122.34364,"Fremont",22,"5/21/2015 12:11:21.005 ",5459.96533807567
"2143",47.61285,-122.34357,47.60997,-122.33641,"Belltown",22,"5/21/2015 13:26:43.958 ",625.709283468154
"2144",47.61272,-122.33494,47.61085,-122.33855,"Central Business District",23,"5/21/2015 16:15:34.013 ",341.656802704912
"2145",47.66188,-122.33674,47.63886,-122.32007,"Wallingford",6,"5/21/2015 18:32:11.040 ",2851.23243135264
"2146",47.61619,-122.31171,47.65602,-122.32081,"Stevens",6,"5/21/2015 22:07:26.976 ",4486.09162386433
"2147",47.6628,-122.34159,47.68205,-122.32556,"Wallingford",2,"5/20/2015 17:03:04.003 ",2456.79617294301
"2148",47.66494,-122.32076,47.64051,-122.32349,"University District",22,"5/20/2015 17:25:44.976 ",2727.22933988421
"2149",47.61414,-122.31645,47.63521,-122.32268,"Broadway",22,"5/20/2015 21:52:17.962 ",2391.62315015796
"2150",47.68193,-122.32606,47.6648,-122.3405,"Green Lake",2,"5/20/2015 22:17:27.974 ",2192.67968132591
"2151",47.6619,-122.33674,47.63226,-122.32028,"Wallingford",6,"5/21/2015 18:33:14.026 ",3522.86367859923
"2152",47.6232,-122.3129,47.65557,-122.32673,"Broadway",6,"5/21/2015 22:07:59.981 ",3749.75340608511
"2156",47.6079,-122.33584,47.59365,-122.3292,"Central Business District",23,"5/20/2015 18:30:58.982 ",1662.7597061693
"2163",47.60598,-122.33398,47.49018,-122.26451,"Central Business District",7,"5/20/2015 13:57:36.979 ",13907.5126634524
"2177",47.66189,-122.28023,47.6632,-122.29989,"Laurelhurst",22,"5/20/2015 11:27:41.962 ",1481.16971559295
"2178",47.66273,-122.29815,47.66131,-122.31455,"Ravenna",22,"5/20/2015 12:07:06.038 ",1239.69245736549
"2179",47.70874,-122.32408,47.66734,-122.30068,"Pinehurst",22,"5/20/2015 13:36:56.016 ",4930.94929691836
"2182",47.62118,-122.32293,47.61435,-122.32631,"Broadway",1,"5/19/2015 8:35:59.971 ",801.499259174921
"2183",47.61063,-122.3318,47.60376,-122.33042,"Central Business District",1,"5/19/2015 8:59:25.958 ",771.74649806853
"2184",47.60021,-122.33164,47.60717,-122.33546,"Pioneer Square",1,"5/19/2015 17:00:23.040 ",826.134563951179
"2185",47.60817,-122.33295,47.60151,-122.33194,"Central Business District",1,"5/20/2015 9:07:10.963 ",745.253329845362
"2186",47.60623,-122.33527,47.61232,-122.3385,"Central Business District",1,"5/20/2015 17:04:18.998 ",719.971986871597
"2187",47.62117,-122.32296,47.6149,-122.32763,"Broadway",1,"5/21/2015 8:28:35.962 ",781.001356812726
"2188",47.66998,-122.39715,47.62536,-122.36674,"Adams",6,"5/19/2015 15:19:02.986 ",5465.61140806841
"2189",47.59754,-122.31252,47.60665,-122.34078,"Atlantic",6,"5/19/2015 16:39:27.994 ",2351.15084698593
"2190",47.67029,-122.38703,47.67013,-122.39732,"Adams",6,"5/19/2015 17:32:06.000 ",771.566737434098
"2191",47.67015,-122.39701,47.66701,-122.38297,"Adams",6,"5/20/2015 7:26:24.000 ",1109.02727990324
"2192",47.66725,-122.38299,47.64058,-122.34613,"Adams",6,"5/20/2015 7:46:41.030 ",4056.33332465347
"2193",47.57582,-122.3283,47.59257,-122.33541,"Industrial District",6,"5/20/2015 8:19:10.992 ",1939.52164228242
"2194",47.66999,-122.39718,47.6938,-122.37678,"Adams",22,"5/20/2015 12:41:53.030 ",3059.85865343028
"2195",47.70053,-122.37747,47.67614,-122.39839,"North Beach/Blue Ridge",22,"5/20/2015 15:16:43.018 ",3135.16264176037
"2196",47.66996,-122.39713,47.67724,-122.4019,"Adams",6,"5/20/2015 17:05:28.032 ",885.774925024538
"2197",47.67399,-122.40751,47.67276,-122.40182,"Sunset Hill",6,"5/20/2015 20:18:32.026 ",447.948562731365
"2198",47.67001,-122.39717,47.64708,-122.34741,"Adams",6,"5/20/2015 21:31:28.963 ",4520.569874238
"2199",47.57577,-122.32811,47.60866,-122.34245,"Industrial District",6,"5/20/2015 21:50:39.034 ",3816.29301420544
"2200",47.66581,-122.3968,47.6663,-122.39699,"Adams",1,"5/21/2015 11:03:26.035 ",56.375671921633
"2201",47.66973,-122.39693,47.64208,-122.37633,"Adams",23,"5/20/2015 7:14:03.984 ",3443.82231151597
"2202",47.61724,-122.34752,47.62923,-122.37158,"Belltown",1,"5/20/2015 17:48:54.029 ",2245.05570653964
"2203",47.66442,-122.37904,47.66885,-122.38927,"Adams",1,"5/20/2015 18:36:29.981 ",911.785264532844
"2204",47.67004,-122.39717,47.65568,-122.38633,"Adams",2,"5/21/2015 7:29:35.030 ",1793.27755531982
"2205",47.61745,-122.34747,47.61097,-122.34226,"Belltown",2,"5/21/2015 17:01:54.019 ",820.49092140257
"2206",47.66995,-122.39716,47.68184,-122.35698,"Adams",7,"5/21/2015 19:45:02.966 ",3289.67222227615
"2207",47.68269,-122.35556,47.67666,-122.36067,"Phinney Ridge",7,"5/21/2015 22:35:46.032 ",772.829014783986
"2208",47.66997,-122.39716,47.66878,-122.38616,"Adams",1,"5/19/2015 11:53:19.968 ",835.17026769915
"2209",47.66696,-122.38276,47.64385,-122.34741,"Adams",6,"5/20/2015 7:46:46.042 ",3693.81444848958
"2210",47.57592,-122.32804,47.59699,-122.33476,"Industrial District",22,"5/20/2015 8:23:09.974 ",2399.15667315484
"2211",47.60319,-122.33832,47.60109,-122.4465,"Central Business District",32,"5/20/2015 8:51:52.013 ",8123.34674196058
"2216",47.66945,-122.38454,47.6694,-122.3846,"Adams",8,"5/21/2015 7:37:13.987 ",7.15613577179089
"2217",47.57552,-122.32791,47.58688,-122.32796,"Industrial District",22,"5/21/2015 11:33:27.994 ",1264.59498885189
"2218",47.58823,-122.32975,47.56329,-122.31315,"Industrial District",22,"5/21/2015 12:19:53.962 ",3043.34608606454
"2219",47.57579,-122.32805,47.61875,-122.35759,"Industrial District",8,"5/21/2015 15:00:03.024 ",5271.38071169158
"2220",47.66999,-122.38965,47.67001,-122.39725,"Adams",1,"5/21/2015 19:05:19.968 ",569.719431494889
"2221",47.67001,-122.39725,47.6484,-122.38438,"Adams",8,"5/21/2015 19:51:34.013 ",2591.9376945108
"2222",47.65235,-122.38519,47.66912,-122.39832,"Lawton Park",8,"5/21/2015 21:06:21.974 ",2110.48656470624
"2223",47.67366,-122.39575,47.68117,-122.39563,"Adams",1,"5/19/2015 13:07:10.992 ",836.057756719884
"2224",47.68645,-122.39565,47.67912,-122.39581,"Sunset Hill",1,"5/19/2015 13:22:39.965 ",816.059969715775
"2225",47.66996,-122.39722,47.62037,-122.3604,"Adams",6,"5/19/2015 15:20:22.992 ",6172.48663869439
"2226",47.59769,-122.31209,47.61541,-122.3544,"Atlantic",6,"5/19/2015 16:42:36.000 ",3738.31381443981
"2227",47.67253,-122.39594,47.67779,-122.37615,"Adams",2,"5/20/2015 7:23:36.038 ",1594.7472365577
"2228",47.67623,-122.37497,47.67857,-122.38426,"Whittier Heights",2,"5/20/2015 14:32:04.963 ",743.432329170634
"2229",47.66997,-122.39723,47.67693,-122.3758,"Adams",2,"5/21/2015 7:24:39.024 ",1783.42905377779
"2231",47.6227,-122.35894,47.62432,-122.34293,"Lower Queen Anne",7,"5/19/2015 15:58:33.024 ",1214.67998262479
"2233",47.62293,-122.35854,47.65359,-122.37615,"Lower Queen Anne",7,"5/20/2015 17:59:46.003 ",3659.74112252214
"2234",47.72048,-122.36727,47.73422,-122.32044,"Broadview",7,"5/20/2015 19:48:41.990 ",3825.69602951454
"2238",47.62324,-122.35937,47.62505,-122.34767,"Lower Queen Anne",8,"5/21/2015 18:24:02.966 ",900.658653000191
"2241",47.6263,-122.3082,47.64358,-122.32194,"Stevens",6,"5/19/2015 17:47:15.014 ",2182.32314376922
"2242",47.69022,-122.32298,47.74679,-122.32347,"Roosevelt",6,"5/19/2015 19:05:22.992 ",6297.4505196599
"2244",47.62629,-122.30823,47.65712,-122.32195,"Stevens",6,"5/20/2015 17:41:30.019 ",3582.93394605081
"2246",47.64322,-122.32171,47.74833,-122.32872,"Portage Bay",6,"5/21/2015 18:13:45.034 ",11712.5739944683
"2256",47.60568,-122.33002,47.62889,-122.32716,"Central Business District",22,"5/21/2015 10:50:50.035 ",2592.62299008471
"2257",47.66233,-122.37513,47.62684,-122.36191,"West Woodland",6,"5/19/2015 11:41:09.974 ",4073.24239132854
"2258",47.62684,-122.36191,47.61997,-122.3557,"Lower Queen Anne",1,"5/19/2015 12:55:39.014 ",895.521405216117
"2259",47.61956,-122.3558,47.6266,-122.35937,"Lower Queen Anne",1,"5/19/2015 14:22:48.029 ",828.200446360267
"2260",47.62673,-122.36182,47.66352,-122.37622,"Lower Queen Anne",6,"5/19/2015 14:53:52.973 ",4235.44648631885
"2261",47.63234,-122.36086,47.62678,-122.36188,"West Queen Anne",6,"5/20/2015 9:44:49.978 ",623.648691484261
"2262",47.62678,-122.36188,47.59017,-122.33457,"Lower Queen Anne",6,"5/20/2015 12:45:33.005 ",4561.79300778773
"2263",47.57974,-122.3289,47.62348,-122.36426,"Industrial District",6,"5/20/2015 14:54:39.974 ",5545.51758431804
"2264",47.64937,-122.37767,47.62695,-122.36199,"Interbay",6,"5/20/2015 15:36:34.042 ",2759.02378176011
"2265",47.62674,-122.36155,47.6467,-122.35125,"Lower Queen Anne",6,"5/21/2015 18:16:31.958 ",2352.42945169535
"2267",47.6647,-122.31515,47.66398,-122.31524,"University District",1,"5/19/2015 13:40:53.962 ",80.4335420329217
"2268",47.66208,-122.31321,47.66473,-122.323,"University District",1,"5/20/2015 17:29:37.997 ",791.039423183896
"2269",47.66063,-122.31276,47.76435,-122.35124,"University District",6,"5/20/2015 20:20:20.026 ",11900.3596211222
"2271",47.65973,-122.3088,47.66098,-122.31307,"University District",23,"5/21/2015 17:08:42.000 ",349.081613280007
"2273",47.60655,-122.33248,47.60603,-122.33378,"Central Business District",1,"5/19/2015 11:09:36.000 ",113.449291961713
"2274",47.60705,-122.33573,47.63809,-122.24422,"Central Business District",23,"5/19/2015 14:30:54.979 ",7686.49073833755
"2277",47.60698,-122.33547,47.60904,-122.34107,"Central Business District",1,"5/20/2015 12:15:18.000 ",478.778841421291
"2278",47.6069,-122.33545,47.64241,-122.27363,"Central Business District",23,"5/20/2015 14:34:48.000 ",6094.16255331179
"2284",47.60704,-122.33555,47.60282,-122.33001,"Central Business District",1,"5/21/2015 14:42:10.973 ",627.359561162436
"2285",47.59985,-122.32773,47.6107,-122.33712,"International District",23,"5/21/2015 15:05:58.992 ",1398.39982430292
"2292",47.55922,-122.33344,47.59436,-122.32046,"Industrial District",6,"5/19/2015 14:36:32.026 ",4031.3840693934
"2293",47.6622,-122.28194,47.71046,-122.28088,"Laurelhurst",6,"5/19/2015 17:40:41.981 ",5372.86586583872
"2295",47.66285,-122.28294,47.65154,-122.30372,"Laurelhurst",6,"5/20/2015 8:18:55.008 ",2003.20376531388
"2296",47.55919,-122.33306,47.58863,-122.32597,"Industrial District",6,"5/20/2015 15:16:50.966 ",3320.21924633609
"2297",47.66206,-122.28228,47.66794,-122.30066,"Laurelhurst",6,"5/20/2015 18:43:43.968 ",1525.50768644426
"2300",47.55166,-122.33408,47.55919,-122.33289,"Georgetown",6,"5/21/2015 7:55:24.960 ",842.989766117403
"2301",47.55919,-122.33289,47.59623,-122.32839,"Industrial District",6,"5/21/2015 16:13:48.000 ",4137.09836370298
"2302",47.66226,-122.28234,47.66207,-122.29334,"Laurelhurst",6,"5/21/2015 19:09:47.981 ",824.982573212022
"2306",47.70862,-122.3316,47.68842,-122.32834,"North College Park",7,"5/20/2015 15:48:09.994 ",2261.87947452177
"2307",47.65312,-122.3026,47.62791,-122.29369,"University District",7,"5/20/2015 17:57:14.976 ",2884.83911812513
"2308",47.6183,-122.29263,47.64329,-122.32092,"Madrona",7,"5/20/2015 18:18:17.021 ",3498.98611409294
"2323",47.60899,-122.33592,47.61683,-122.3311,"Central Business District",23,"5/19/2015 16:00:09.014 ",944.733179456236
"2348",47.56626,-122.36484,47.52823,-122.36048,"North Delridge",6,"5/19/2015 8:44:54.960 ",4246.13702279383
"2349",47.52239,-122.38869,47.57011,-122.40993,"Fauntleroy",6,"5/19/2015 9:17:40.992 ",5546.7328510887
"2350",47.58019,-122.3858,47.5696,-122.32823,"North Admiral",6,"5/19/2015 9:41:25.037 ",4481.29016335645
"2351",47.56486,-122.33097,47.55437,-122.34738,"Industrial District",6,"5/19/2015 10:20:09.974 ",1698.01472454753
"2352",47.58198,-122.38502,47.53398,-122.36052,"North Admiral",6,"5/19/2015 10:41:15.043 ",5651.43768240795
"2353",47.52224,-122.38871,47.55905,-122.36275,"Fauntleroy",6,"5/19/2015 11:47:32.035 ",4538.35864693385
"2354",47.56606,-122.36493,47.53721,-122.33705,"North Delridge",6,"5/19/2015 17:03:14.976 ",3834.3045600884
"2356",47.52211,-122.38613,47.55946,-122.36279,"Fauntleroy",6,"5/20/2015 11:39:18.000 ",4512.59434313289
"2357",47.58231,-122.38694,47.57157,-122.36543,"North Admiral",7,"5/20/2015 23:50:09.974 ",2009.63642384266
"2358",47.56614,-122.3654,47.57148,-122.32898,"North Delridge",6,"5/21/2015 8:31:25.997 ",2799.26940578708
"2362",47.52242,-122.36545,47.56481,-122.37613,"Roxhill",6,"5/21/2015 11:30:23.962 ",4786.59079957447
"2363",47.57968,-122.3855,47.58107,-122.38164,"North Admiral",6,"5/21/2015 11:44:36.038 ",328.56769400888
"2364",47.67896,-122.36119,47.69919,-122.36047,"Phinney Ridge",6,"5/19/2015 19:05:45.024 ",2252.63951258998
"2365",47.69676,-122.37245,47.67943,-122.36523,"Crown Hill",6,"5/20/2015 15:46:02.986 ",2003.59938675881
"2366",47.68224,-122.36121,47.6793,-122.36124,"Phinney Ridge",1,"5/20/2015 20:33:10.973 ",327.287026142107
"2374",47.68039,-122.3513,47.65479,-122.32263,"Phinney Ridge",6,"5/21/2015 20:51:48.038 ",3569.40055010327
"2376",47.62493,-122.35483,47.62492,-122.36149,"Lower Queen Anne",1,"5/21/2015 17:27:27.014 ",499.682594719947
"2377",47.62474,-122.36101,47.6516,-122.36442,"Lower Queen Anne",23,"5/19/2015 15:13:14.966 ",3000.96162902374
"2378",47.66109,-122.29888,47.65533,-122.31165,"University District",23,"5/19/2015 17:05:40.992 ",1152.35414627896
"2379",47.65018,-122.34986,47.64602,-122.37642,"Fremont",23,"5/19/2015 17:40:31.958 ",2044.96368303922
"2380",47.62412,-122.35679,47.61216,-122.34154,"Lower Queen Anne",1,"5/21/2015 12:34:27.034 ",1755.57102880503
"2381",47.61463,-122.34476,47.625,-122.3554,"Belltown",23,"5/21/2015 17:35:47.011 ",1403.56384586456
"2382",47.66906,-122.37466,47.61872,-122.35766,"West Woodland",23,"5/19/2015 7:29:47.040 ",5747.03913694421
"2383",47.60999,-122.3343,47.61588,-122.34707,"Central Business District",23,"5/19/2015 16:51:51.984 ",1161.15368845686
"2384",47.66909,-122.37456,47.61899,-122.35794,"West Woodland",23,"5/20/2015 7:29:26.995 ",5714.70645690965
"2385",47.60922,-122.33562,47.61856,-122.35677,"Central Business District",23,"5/20/2015 16:54:23.011 ",1897.39445327743
"2386",47.66826,-122.38385,47.66906,-122.37461,"Adams",6,"5/20/2015 18:46:07.997 ",698.372782161192
"2387",47.66906,-122.37461,47.61856,-122.35206,"West Woodland",23,"5/21/2015 7:11:32.006 ",5870.52867480109
"2388",47.62132,-122.36171,47.65674,-122.37617,"Lower Queen Anne",23,"5/21/2015 17:08:57.984 ",4089.38947423957
"2389",47.66902,-122.3748,47.60764,-122.33563,"West Woodland",23,"5/19/2015 7:42:02.995 ",7437.69006331589
"2390",47.66919,-122.37385,47.61921,-122.35845,"West Woodland",23,"5/20/2015 7:29:18.010 ",5682.36768003825
"2391",47.60689,-122.33514,47.61522,-122.34568,"Central Business District",23,"5/20/2015 17:23:09.974 ",1218.82944496661
"2392",47.66833,-122.38376,47.66904,-122.37468,"Adams",6,"5/20/2015 18:46:00.998 ",685.250067964557
"2393",47.66902,-122.37489,47.61847,-122.3537,"West Woodland",23,"5/21/2015 7:11:11.962 ",5847.31664617893
"2394",47.60645,-122.33551,47.61682,-122.34863,"Central Business District",23,"5/21/2015 17:07:02.986 ",1517.2515645106
"2395",47.6994,-122.32379,47.66264,-122.32243,"Maple Leaf",6,"5/19/2015 16:51:27.965 ",4093.37370621832
"2396",47.60985,-122.32133,47.61404,-122.32964,"First Hill",6,"5/19/2015 17:22:03.014 ",778.762757411206
"2397",47.64942,-122.30963,47.63286,-122.32434,"University District",6,"5/19/2015 19:50:31.027 ",2148.39465431549
"2398",47.60731,-122.32788,47.62876,-122.34235,"First Hill",6,"5/19/2015 20:04:10.013 ",2623.07779693834
"2399",47.63834,-122.34539,47.69671,-122.32901,"East Queen Anne",6,"5/20/2015 8:30:04.003 ",6612.72971260762
"2400",47.60746,-122.32801,47.63215,-122.34323,"First Hill",6,"5/20/2015 18:53:56.976 ",2976.29913171895
"2401",47.63225,-122.34303,47.69939,-122.32406,"Westlake",6,"5/21/2015 8:38:22.013 ",7608.09128117904
"2402",47.69939,-122.32406,47.66261,-122.34528,"Maple Leaf",6,"5/21/2015 17:19:31.987 ",4392.35915996476
"2404",47.55363,-122.32514,47.552,-122.31983,"Georgetown",1,"5/19/2015 17:16:14.995 ",438.269994550017
"2405",47.5499,-122.31778,47.55268,-122.3225,"Georgetown",6,"5/19/2015 19:17:34.973 ",470.670721247207
"2406",47.55361,-122.3251,47.57147,-122.32865,"Georgetown",6,"5/19/2015 19:31:49.037 ",2005.96967923157
"2410",47.55349,-122.32506,47.55137,-122.32972,"Georgetown",1,"5/20/2015 12:59:39.984 ",422.223634169372
"2411",47.55039,-122.3296,47.55348,-122.32482,"Georgetown",1,"5/20/2015 13:11:00.989 ",497.287791571829
"2412",47.55372,-122.325,47.57954,-122.32879,"Georgetown",6,"5/20/2015 16:58:58.022 ",2888.33184282345
"2419",47.55481,-122.32597,47.55189,-122.32675,"Industrial District",1,"5/21/2015 13:59:59.021 ",330.293069314868
"2420",47.55379,-122.32482,47.58943,-122.3291,"Georgetown",6,"5/21/2015 16:17:44.995 ",3980.42716569079
"2425",47.67398,-122.37653,47.66387,-122.35838,"Adams",23,"5/19/2015 7:16:59.030 ",1765.74094729225
"2426",47.66098,-122.3146,47.67395,-122.37649,"University District",23,"5/19/2015 16:33:53.971 ",4859.11478145909
"2427",47.67387,-122.37625,47.66863,-122.3757,"Adams",1,"5/20/2015 6:59:15.965 ",584.769319240131
"2428",47.66863,-122.3757,47.66216,-122.3493,"West Woodland",23,"5/20/2015 7:10:43.018 ",2106.16102903591
"2429",47.66121,-122.31363,47.69944,-122.32688,"University District",22,"5/20/2015 9:44:47.040 ",4370.07089930016
"2430",47.69928,-122.32635,47.66176,-122.31738,"Maple Leaf",22,"5/20/2015 11:03:56.016 ",4230.46589492165
"2431",47.66129,-122.31431,47.66213,-122.3505,"University District",23,"5/20/2015 16:01:43.018 ",2714.93492859154
"2432",47.67397,-122.37646,47.66132,-122.3391,"Adams",6,"5/21/2015 7:17:51.994 ",3134.81546703424
"2433",47.66043,-122.31489,47.70676,-122.329,"University District",6,"5/21/2015 14:44:14.006 ",5264.72179321125
"2434",47.71491,-122.33929,47.71338,-122.34363,"Haller Lake",6,"5/21/2015 16:28:36.019 ",366.979308639756
"2435",47.71449,-122.34305,47.6891,-122.37688,"Haller Lake",6,"5/21/2015 16:50:35.002 ",3796.30277316597
"2436",47.62327,-122.30766,47.6214,-122.31258,"Stevens",1,"5/19/2015 16:33:34.013 ",423.800754777424
"2437",47.62344,-122.31253,47.63064,-122.31602,"Stevens",1,"5/19/2015 18:14:20.976 ",843.184474645844
"2438",47.63064,-122.31602,47.6294,-122.31802,"Broadway",1,"5/19/2015 18:24:35.021 ",203.877256654528
"2439",47.62267,-122.32139,47.62333,-122.30795,"Broadway",1,"5/19/2015 22:50:10.032 ",1011.07606035746
"2440",47.62287,-122.29663,47.62554,-122.29419,"Mann",1,"5/20/2015 15:30:15.005 ",349.078474349821
"2441",47.62561,-122.29425,47.63085,-122.29547,"Stevens",1,"5/20/2015 15:41:03.005 ",590.451223557582
"2442",47.62245,-122.30174,47.62499,-122.31999,"Stevens",6,"5/21/2015 14:10:38.035 ",1398.16739677769
"2443",47.62382,-122.32089,47.48069,-122.27257,"Broadway",6,"5/21/2015 15:37:28.042 ",16341.5108377736
"2444",47.62291,-122.32812,47.60514,-122.33355,"Broadway",23,"5/20/2015 8:51:36.979 ",2019.6804634751
"2445",47.60384,-122.33531,47.60842,-122.34009,"Central Business District",1,"5/20/2015 14:29:34.973 ",623.41658821988
"2446",47.61034,-122.33786,47.61419,-122.32737,"Central Business District",1,"5/20/2015 17:08:26.016 ",896.329183211539
"2447",47.61518,-122.3221,47.6097,-122.32909,"Broadway",1,"5/20/2015 20:44:35.002 ",804.553692199338
"2448",47.61244,-122.33169,47.61525,-122.31687,"Central Business District",23,"5/21/2015 18:01:28.992 ",1155.29318399405
"2449",47.61405,-122.31573,47.60926,-122.32501,"Broadway",1,"5/21/2015 20:11:13.027 ",877.119094010692
"2450",47.62298,-122.31453,47.57737,-122.31962,"Broadway",6,"5/19/2015 7:09:49.968 ",5091.63718593267
"2453",47.62291,-122.31445,47.62253,-122.32177,"Broadway",1,"5/19/2015 21:43:17.962 ",550.849122658603
"2454",47.62305,-122.31459,47.55248,-122.31757,"Broadway",22,"5/20/2015 7:07:12.029 ",7859.0019667346
"2456",47.62137,-122.31683,47.58123,-122.31956,"Broadway",7,"5/20/2015 19:39:01.037 ",4473.06058343876
"2458",47.6171,-122.31275,47.54654,-122.30915,"Stevens",6,"5/21/2015 7:13:48.000 ",7859.35345267188
"2460",47.6166,-122.32593,47.6154,-122.32175,"Broadway",1,"5/19/2015 8:32:11.962 ",340.927760930656
"2461",47.61394,-122.3214,47.61654,-122.32581,"First Hill",1,"5/19/2015 8:58:34.032 ",439.642693121692
"2462",47.61671,-122.32523,47.61423,-122.33133,"Broadway",1,"5/19/2015 14:15:40.003 ",534.555865938879
"2463",47.61407,-122.33183,47.70203,-122.32713,"Central Business District",23,"5/19/2015 14:36:18.029 ",9798.00191615783
"2464",47.70052,-122.32666,47.67901,-122.32109,"Maple Leaf",22,"5/19/2015 16:07:47.971 ",2430.58713417333
"2465",47.61441,-122.32057,47.61662,-122.32574,"Broadway",1,"5/19/2015 20:32:53.002 ",459.388004612421
"2466",47.61327,-122.32153,47.61678,-122.3254,"First Hill",1,"5/20/2015 10:55:31.958 ",486.835926026201
"2467",47.61675,-122.3253,47.61332,-122.32156,"Broadway",1,"5/21/2015 9:01:06.010 ",473.875691205737
"2468",47.61675,-122.32554,47.60946,-122.32078,"Broadway",23,"5/21/2015 10:25:36.998 ",886.658036470554
"2469",47.60533,-122.32332,47.60888,-122.32588,"Yesler Terrace",1,"5/21/2015 12:18:45.014 ",439.416058589413
"2470",47.61387,-122.31817,47.6185,-122.35294,"Broadway",18,"5/19/2015 10:24:25.027 ",2659.55283812312
"2471",47.6695,-122.38193,47.66137,-122.36719,"Adams",23,"5/19/2015 12:43:55.027 ",1428.3546651863
"2472",47.61483,-122.34204,47.63939,-122.344,"Belltown",2,"5/19/2015 18:42:33.034 ",2737.95826976545
"2473",47.68792,-122.40348,47.66865,-122.38825,"Sunset Hill",2,"5/19/2015 19:39:08.986 ",2429.93522893208
"2474",47.61483,-122.34197,47.64091,-122.34443,"Belltown",2,"5/20/2015 19:13:39.014 ",2909.07251644451
"2475",47.65587,-122.37474,47.63857,-122.34094,"North Queen Anne",2,"5/20/2015 19:31:53.011 ",3183.42845423921
"2476",47.61851,-122.31292,47.61371,-122.33186,"Broadway",23,"5/19/2015 10:20:02.026 ",1518.38043204462
"2477",47.70191,-122.32715,47.63751,-122.32331,"Maple Leaf",23,"5/19/2015 19:08:01.018 ",7174.75208636725
"2478",47.61807,-122.31291,47.61352,-122.3321,"Broadway",23,"5/20/2015 10:19:13.037 ",1526.50421107138
"2479",47.70005,-122.32624,47.68714,-122.32303,"Maple Leaf",23,"5/20/2015 18:20:17.981 ",1457.12257967481
"2480",47.61077,-122.33888,47.61523,-122.32186,"Central Business District",23,"5/20/2015 19:30:43.027 ",1370.35651231889
"2481",47.61828,-122.31303,47.6137,-122.33193,"Broadway",23,"5/21/2015 8:36:18.979 ",1507.11416988229
"2482",47.70201,-122.32717,47.67728,-122.32107,"Maple Leaf",23,"5/21/2015 16:34:02.006 ",2790.62157291045
"2483",47.61096,-122.33795,47.61034,-122.33844,"Central Business District",23,"5/21/2015 17:26:28.003 ",78.2034368785058
"2488",47.60746,-122.32912,47.59047,-122.2392,"First Hill",6,"5/20/2015 9:56:03.984 ",7009.7685694162
"2491",47.61329,-122.32239,47.58947,-122.26581,"First Hill",22,"5/20/2015 20:17:38.976 ",5006.7700163703
"2497",47.66279,-122.28945,47.70299,-122.3294,"Bryant",6,"5/19/2015 8:01:57.994 ",5384.24776642387
"2499",47.68986,-122.32929,47.66632,-122.30065,"Green Lake",6,"5/19/2015 16:42:49.997 ",3387.42942827258
"2500",47.66272,-122.28932,47.6755,-122.30066,"Bryant",6,"5/20/2015 8:06:27.994 ",1657.29363497943
"2502",47.6627,-122.2894,47.68099,-122.32041,"Bryant",6,"5/21/2015 8:00:37.037 ",3090.10628685276
"2504",47.66278,-122.28941,47.69737,-122.3056,"Bryant",6,"5/21/2015 17:58:50.016 ",4037.20546838435
"2505",47.70896,-122.32459,47.66691,-122.29022,"Pinehurst",6,"5/21/2015 19:01:03.965 ",5342.77145406881
"2506",47.66271,-122.28935,47.64428,-122.28183,"Bryant",7,"5/20/2015 7:25:30.000 ",2127.7021318498
"2508",47.73073,-122.34505,47.72717,-122.29232,"Haller Lake",7,"5/20/2015 17:06:40.003 ",3968.14489722681
"2509",47.66161,-122.29234,47.64602,-122.30702,"Ravenna",7,"5/21/2015 7:25:59.981 ",2055.13980972263
"2510",47.64602,-122.30702,47.64066,-122.19783,"Montlake",7,"5/21/2015 7:38:53.002 ",8211.04407091823
"2512",47.73068,-122.34484,47.72754,-122.29234,"Haller Lake",7,"5/21/2015 17:05:49.027 ",3946.58203928803
"2513",47.70095,-122.30231,47.6621,-122.2912,"Meadowbrook",7,"5/21/2015 17:26:59.971 ",4404.18816694502
"2514",47.66275,-122.28953,47.66265,-122.29414,"Bryant",1,"5/21/2015 18:11:22.992 ",345.804731789379
"2515",47.66773,-122.30039,47.66768,-122.2892,"Ravenna",1,"5/21/2015 19:06:32.976 ",838.885845461651
"2516",47.65696,-122.31546,47.66276,-122.28959,"University District",7,"5/21/2015 21:04:43.997 ",2044.29369594505
"2517",47.62565,-122.3517,47.64394,-122.37594,"Lower Queen Anne",2,"5/20/2015 16:50:29.040 ",2729.7816064152
"2518",47.66012,-122.36827,47.67226,-122.38739,"West Woodland",6,"5/20/2015 18:39:22.003 ",1970.00835568611
"2519",47.67231,-122.38732,47.6447,-122.37614,"Adams",6,"5/21/2015 6:38:01.997 ",3185.79386683912
